state,year,period,value,footnotes
Tennessee,2016,M12,4.9,Reflects revised population controls and model reestimation.
Tennessee,2016,M11,4.7,Reflects revised population controls and model reestimation.
Tennessee,2016,M10,5.0,Reflects revised population controls and model reestimation.
Tennessee,2016,M09,5.2,Reflects revised population controls and model reestimation.
Tennessee,2016,M08,5.2,Reflects revised population controls and model reestimation.
Tennessee,2016,M07,5.2,Reflects revised population controls and model reestimation.
Tennessee,2016,M06,5.2,Reflects revised population controls and model reestimation.
Tennessee,2016,M05,4.2,Reflects revised population controls and model reestimation.
Tennessee,2016,M04,4.2,Reflects revised population controls and model reestimation.
Tennessee,2016,M03,4.5,Reflects revised population controls and model reestimation.
Tennessee,2016,M02,4.6,Reflects revised population controls and model reestimation.
Tennessee,2016,M01,4.8,Reflects revised population controls and model reestimation.
Tennessee,2015,M12,4.8,Reflects revised population controls and model reestimation.
Tennessee,2015,M11,4.9,Reflects revised population controls and model reestimation.
Tennessee,2015,M10,5.0,Reflects revised population controls and model reestimation.
Tennessee,2015,M09,5.3,Reflects revised population controls and model reestimation.
Tennessee,2015,M08,5.6,Reflects revised population controls and model reestimation.
Tennessee,2015,M07,6.0,Reflects revised population controls and model reestimation.
Tennessee,2015,M06,6.2,Reflects revised population controls and model reestimation.
Tennessee,2015,M05,5.8,Reflects revised population controls and model reestimation.
Tennessee,2015,M04,5.3,Reflects revised population controls and model reestimation.
Tennessee,2015,M03,5.7,Reflects revised population controls and model reestimation.
Tennessee,2015,M02,6.0,Reflects revised population controls and model reestimation.
Tennessee,2015,M01,6.6,Reflects revised population controls and model reestimation.
Tennessee,2014,M12,5.8,Reflects revised population controls and model reestimation.
Tennessee,2014,M11,6.0,Reflects revised population controls and model reestimation.
Tennessee,2014,M10,6.1,Reflects revised population controls and model reestimation.
Tennessee,2014,M09,6.4,Reflects revised population controls and model reestimation.
Tennessee,2014,M08,7.0,Reflects revised population controls and model reestimation.
Tennessee,2014,M07,7.3,Reflects revised population controls and model reestimation.
Tennessee,2014,M06,7.0,Reflects revised population controls and model reestimation.
Tennessee,2014,M05,6.3,Reflects revised population controls and model reestimation.
Tennessee,2014,M04,5.9,Reflects revised population controls and model reestimation.
Tennessee,2014,M03,6.8,Reflects revised population controls and model reestimation.
Tennessee,2014,M02,6.9,Reflects revised population controls and model reestimation.
Tennessee,2014,M01,6.7,Reflects revised population controls and model reestimation.
Tennessee,2013,M12,6.5,Reflects revised population controls and model reestimation.
Tennessee,2013,M11,6.8,Reflects revised population controls and model reestimation.
Tennessee,2013,M10,7.6,Reflects revised population controls and model reestimation.
Tennessee,2013,M09,7.6,Reflects revised population controls and model reestimation.
Tennessee,2013,M08,7.9,Reflects revised population controls and model reestimation.
Tennessee,2013,M07,8.1,Reflects revised population controls and model reestimation.
Tennessee,2013,M06,8.6,Reflects revised population controls and model reestimation.
Tennessee,2013,M05,7.8,Reflects revised population controls and model reestimation.
Tennessee,2013,M04,7.6,Reflects revised population controls and model reestimation.
Tennessee,2013,M03,8.0,Reflects revised population controls and model reestimation.
Tennessee,2013,M02,8.3,Reflects revised population controls and model reestimation.
Tennessee,2013,M01,8.7,Reflects revised population controls and model reestimation.
Tennessee,2012,M12,7.7,Reflects revised population controls and model reestimation.
Tennessee,2012,M11,7.1,Reflects revised population controls and model reestimation.
Tennessee,2012,M10,7.4,Reflects revised population controls and model reestimation.
Tennessee,2012,M09,7.4,Reflects revised population controls and model reestimation.
Tennessee,2012,M08,8.1,Reflects revised population controls and model reestimation.
Tennessee,2012,M07,8.5,Reflects revised population controls and model reestimation.
Tennessee,2012,M06,8.5,Reflects revised population controls and model reestimation.
Tennessee,2012,M05,7.7,Reflects revised population controls and model reestimation.
Tennessee,2012,M04,7.3,Reflects revised population controls and model reestimation.
Tennessee,2012,M03,7.9,Reflects revised population controls and model reestimation.
